loss,reconstruction_loss,kl_loss,epoch,step,validation_loss
0.8711419105529785,0.4414311945438385,0.42971071600914,99,399,
,,,99,399,1.0416488647460938
1.1881294250488281,0.4401468336582184,0.7479826211929321,100,403,
,,,100,403,0.9902775287628174
0.9328855276107788,0.43676313757896423,0.4961223900318146,101,407,
,,,101,407,0.9648224115371704
1.3801894187927246,0.43158483505249023,0.9486045241355896,102,411,
,,,102,411,0.8661322593688965
0.8423388600349426,0.4287727475166321,0.41356611251831055,103,415,
,,,103,415,0.9371770620346069
1.2839078903198242,0.4260581135749817,0.8578497767448425,104,419,
,,,104,419,0.9131627082824707
0.7810726165771484,0.41736140847206116,0.3637111783027649,105,423,
,,,105,423,0.8386840224266052
1.265068769454956,0.41348662972450256,0.8515821695327759,106,427,
,,,106,427,0.9087283611297607
0.928048849105835,0.41293588280677795,0.5151129364967346,107,431,
,,,107,431,0.91892409324646
0.7785114049911499,0.4069414734840393,0.371569961309433,108,435,
,,,108,435,0.897344708442688
1.1014872789382935,0.4045197665691376,0.6969675421714783,109,439,
,,,109,439,0.8858535289764404
0.7498339414596558,0.39822202920913696,0.3516119420528412,110,443,
,,,110,443,0.7435601949691772
0.7780809998512268,0.39474502205848694,0.38333597779273987,111,447,
,,,111,447,0.8317855596542358
0.8764625787734985,0.3910360038280487,0.48542657494544983,112,451,
,,,112,451,0.9555895924568176
0.7713370323181152,0.3902992308139801,0.3810378313064575,113,455,
,,,113,455,0.7469714879989624
0.7084341645240784,0.3841489553451538,0.32428520917892456,114,459,
,,,114,459,0.7538683414459229
0.7723961472511292,0.3817935585975647,0.39060258865356445,115,463,
,,,115,463,0.9492958784103394
0.6935515999794006,0.3797793388366699,0.3137722611427307,116,467,
,,,116,467,0.7464410066604614
1.0595253705978394,0.3752382695674896,0.6842870712280273,117,471,
,,,117,471,0.8009389638900757
0.8457173705101013,0.3671879470348358,0.4785294234752655,118,475,
,,,118,475,0.7813601493835449
0.7147705554962158,0.36652427911758423,0.3482462465763092,119,479,
,,,119,479,0.7381919622421265
0.7045468091964722,0.36301717162132263,0.34152960777282715,120,483,
,,,120,483,0.8668848276138306
0.6250669956207275,0.3586406409740448,0.2664263844490051,121,487,
,,,121,487,0.7563942670822144
0.7465785145759583,0.35844579339027405,0.3881327211856842,122,491,
,,,122,491,0.6857767105102539
1.371566891670227,0.3517901599407196,1.019776701927185,123,495,
,,,123,495,0.6776008009910583
0.6467902660369873,0.3508855104446411,0.2959047257900238,124,499,
,,,124,499,0.6975111961364746
1.051571249961853,0.3464681804180145,0.7051030397415161,125,503,
,,,125,503,0.7162767648696899
0.8835525512695312,0.3419479429721832,0.5416046380996704,126,507,
,,,126,507,0.7104331254959106
0.69498211145401,0.3375757336616516,0.3574063777923584,127,511,
,,,127,511,0.6790749430656433
0.8387695550918579,0.33515775203704834,0.5036118030548096,128,515,
,,,128,515,0.8538404703140259
0.6874644756317139,0.3317113518714905,0.355753093957901,129,519,
,,,129,519,0.7580994367599487
0.647264838218689,0.33119821548461914,0.3160666525363922,130,523,
,,,130,523,0.6588448882102966
0.8385781049728394,0.328609436750412,0.509968638420105,131,527,
,,,131,527,0.632983922958374
0.5989735722541809,0.32521921396255493,0.273754358291626,132,531,
,,,132,531,0.8029820919036865
0.5966081619262695,0.32183513045310974,0.2747730612754822,133,535,
,,,133,535,0.6228827238082886
0.6410255432128906,0.3161521852016449,0.3248733580112457,134,539,
,,,134,539,0.6081781387329102
0.5360004901885986,0.31333625316619873,0.22266420722007751,135,543,
,,,135,543,0.6858385801315308
0.5838055610656738,0.3107023239135742,0.273103266954422,136,547,
,,,136,547,0.5903077721595764
0.6903733015060425,0.3091377913951874,0.3812355101108551,137,551,
,,,137,551,0.5760238170623779
0.907173216342926,0.3037192225456238,0.6034539937973022,138,555,
,,,138,555,0.5965156555175781
0.7078730463981628,0.3019302785396576,0.40594276785850525,139,559,
,,,139,559,0.501721978187561
0.5554078221321106,0.2977384626865387,0.2576693594455719,140,563,
,,,140,563,0.554265022277832
0.5368123054504395,0.2984038293361664,0.23840847611427307,141,567,
,,,141,567,0.6132010221481323
0.560134768486023,0.29186081886291504,0.2682739198207855,142,571,
,,,142,571,0.6943035125732422
0.5201260447502136,0.28930920362472534,0.23081684112548828,143,575,
,,,143,575,0.6919469833374023
0.5551306009292603,0.28707456588745117,0.2680560350418091,144,579,
,,,144,579,0.6042044162750244
0.5207339525222778,0.28413668274879456,0.2365972399711609,145,583,
,,,145,583,0.6950585842132568
0.5327577590942383,0.2819907069206238,0.2507670223712921,146,587,
,,,146,587,0.5538744330406189
0.5397030711174011,0.2788757085800171,0.26082736253738403,147,591,
,,,147,591,0.5729817152023315
0.5007746815681458,0.27355480194091797,0.22721987962722778,148,595,
,,,148,595,0.6094576716423035
0.714188814163208,0.27359017729759216,0.44059866666793823,149,599,
,,,149,599,0.5449883937835693
0.5738198757171631,0.2704341411590576,0.3033857047557831,150,603,
,,,150,603,0.4988611340522766
0.596677303314209,0.2667834460735321,0.32989388704299927,151,607,
,,,151,607,0.6687650680541992
0.6197856664657593,0.26520100235939026,0.354584664106369,152,611,
,,,152,611,0.4983968138694763
0.578686535358429,0.2620868384838104,0.31659969687461853,153,615,
,,,153,615,0.5283709764480591
0.4783450961112976,0.2604876160621643,0.2178574800491333,154,619,
,,,154,619,0.5285409688949585
0.7672561407089233,0.2565985918045044,0.510657548904419,155,623,
,,,155,623,0.4552686810493469
0.5243824124336243,0.2541421055793762,0.27024030685424805,156,627,
,,,156,627,0.4780871868133545
0.4637163579463959,0.25017693638801575,0.21353942155838013,157,631,
,,,157,631,0.436492383480072
0.4629789888858795,0.25090286135673523,0.2120761275291443,158,635,
,,,158,635,0.4690864682197571
0.45921236276626587,0.2473745197057724,0.21183782815933228,159,639,
,,,159,639,0.5388926267623901
0.42424947023391724,0.24598529934883118,0.17826417088508606,160,643,
,,,160,643,0.4550071954727173
0.47546476125717163,0.24109116196632385,0.23437359929084778,161,647,
,,,161,647,0.4220832586288452
0.5338266491889954,0.2393408864736557,0.29448574781417847,162,651,
,,,162,651,0.5036329030990601
0.5437716841697693,0.23884068429470062,0.30493098497390747,163,655,
,,,163,655,0.5059090256690979
0.5467565059661865,0.2350877821445465,0.3116686940193176,164,659,
,,,164,659,0.47822943329811096
0.47157013416290283,0.2322409600019455,0.23932918906211853,165,663,
,,,165,663,0.4519917964935303
0.49175718426704407,0.23080849647521973,0.26094868779182434,166,667,
,,,166,667,0.38887083530426025
0.3798246383666992,0.23079006373882294,0.1490345597267151,167,671,
,,,167,671,0.34711748361587524
0.4436631202697754,0.22461406886577606,0.21904906630516052,168,675,
,,,168,675,0.4663870632648468
0.4286503791809082,0.224061518907547,0.2045888602733612,169,679,
,,,169,679,0.4423384666442871
0.9374653697013855,0.22023864090442657,0.7172267436981201,170,683,
,,,170,683,0.4704301059246063
0.4662424921989441,0.21964195370674133,0.24660053849220276,171,687,
,,,171,687,0.3933136463165283
0.5361987352371216,0.21691682934761047,0.3192819058895111,172,691,
,,,172,691,0.4382402002811432
0.4777963161468506,0.21428929269313812,0.26350700855255127,173,695,
,,,173,695,0.4483885169029236
0.5630308985710144,0.21312259137630463,0.34990832209587097,174,699,
,,,174,699,0.40417033433914185
0.43290841579437256,0.20933499932289124,0.22357341647148132,175,703,
,,,175,703,0.4659245014190674
0.41320621967315674,0.2070087045431137,0.20619753003120422,176,707,
,,,176,707,0.38534945249557495
0.41781777143478394,0.2066735327243805,0.21114423871040344,177,711,
,,,177,711,0.5018030405044556
0.4308054447174072,0.20399855077266693,0.2268068790435791,178,715,
,,,178,715,0.4431639313697815
0.44951730966567993,0.2021832913160324,0.24733403325080872,179,719,
,,,179,719,0.4370386004447937
0.39010149240493774,0.2012168914079666,0.18888461589813232,180,723,
,,,180,723,0.3691028356552124
0.34403347969055176,0.19451506435871124,0.14951840043067932,181,727,
,,,181,727,0.419472873210907
0.4148879647254944,0.19540615379810333,0.21948179602622986,182,731,
,,,182,731,0.3497147560119629
0.36936527490615845,0.19254378974437714,0.1768215000629425,183,735,
,,,183,735,0.3732638657093048
0.3873996138572693,0.1916976422071457,0.1957019865512848,184,739,
,,,184,739,0.37364161014556885
0.35065484046936035,0.18854562938213348,0.16210919618606567,185,743,
,,,185,743,0.38021978735923767
0.3564668893814087,0.1869083195924759,0.169558584690094,186,747,
,,,186,747,0.3217897117137909
0.3169800937175751,0.1856587827205658,0.13132131099700928,187,751,
,,,187,751,0.32817399501800537
0.34660208225250244,0.1819593757390976,0.16464272141456604,188,755,
,,,188,755,0.2783776521682739
0.33706438541412354,0.18183426558971405,0.1552301049232483,189,759,
,,,189,759,0.3059907555580139
0.5809575915336609,0.1815483123064041,0.3994092643260956,190,763,
,,,190,763,0.279975950717926
0.3353356719017029,0.1797107756137848,0.1556248962879181,191,767,
,,,191,767,0.34266507625579834
0.3444516360759735,0.17440298199653625,0.17004865407943726,192,771,
,,,192,771,0.3259510397911072
0.43703508377075195,0.17560531198978424,0.2614297568798065,193,775,
,,,193,775,0.30964726209640503
0.36352255940437317,0.17234134674072266,0.1911812126636505,194,779,
,,,194,779,0.32126688957214355
0.31638652086257935,0.16919051110744476,0.14719602465629578,195,783,
,,,195,783,0.3184748888015747
0.32996267080307007,0.16892530024051666,0.1610373556613922,196,787,
,,,196,787,0.3151054382324219
0.3689536452293396,0.1660972535610199,0.2028563916683197,197,791,
,,,197,791,0.3292481303215027
0.33043283224105835,0.16625995934009552,0.16417285799980164,198,795,
,,,198,795,0.2505486011505127
0.34832996129989624,0.16344435513019562,0.18488562107086182,199,799,
,,,199,799,0.28464317321777344
0.3329335153102875,0.16245603561401367,0.1704774796962738,200,803,
,,,200,803,0.32126450538635254
0.35027462244033813,0.16114778816699982,0.18912681937217712,201,807,
,,,201,807,0.3390830159187317
0.37626412510871887,0.15925288200378418,0.2170112431049347,202,811,
,,,202,811,0.32153403759002686
0.3419201970100403,0.1568768471479416,0.1850433349609375,203,815,
,,,203,815,0.299690842628479
0.292641282081604,0.15445576608181,0.1381855309009552,204,819,
,,,204,819,0.3077661395072937
0.3106687664985657,0.15370063483715057,0.1569681167602539,205,823,
,,,205,823,0.30973541736602783
0.3271183967590332,0.15197312831878662,0.17514526844024658,206,827,
,,,206,827,0.27859267592430115
0.3020264506340027,0.14997068047523499,0.1520557701587677,207,831,
,,,207,831,0.2772893011569977
0.5695499777793884,0.14903824031352997,0.42051172256469727,208,835,
,,,208,835,0.2651471793651581
0.32024621963500977,0.14831484854221344,0.17193135619163513,209,839,
,,,209,839,0.2686229944229126
0.3889652490615845,0.14603771269321442,0.24292755126953125,210,843,
,,,210,843,0.25321295857429504
0.34365493059158325,0.14466492831707,0.19899001717567444,211,847,
,,,211,847,0.2496698647737503
0.30104124546051025,0.14338020980358124,0.15766102075576782,212,851,
,,,212,851,0.29248571395874023
0.3435789942741394,0.14023761451244354,0.20334139466285706,213,855,
,,,213,855,0.3148643970489502
0.33391284942626953,0.1403704434633255,0.19354239106178284,214,859,
,,,214,859,0.24270063638687134
0.2900869846343994,0.1397106647491455,0.1503763198852539,215,863,
,,,215,863,0.2326204478740692
0.46624863147735596,0.13709822297096252,0.32915040850639343,216,867,
,,,216,867,0.28669488430023193
0.2889168858528137,0.13680599629878998,0.15211087465286255,217,871,
,,,217,871,0.2960612177848816
0.23552440106868744,0.13551954925060272,0.10000485181808472,218,875,
,,,218,875,0.26464664936065674
0.26702022552490234,0.13310173153877258,0.13391849398612976,219,879,
,,,219,879,0.253542423248291
0.22691144049167633,0.13242988288402557,0.09448155760765076,220,883,
,,,220,883,0.21870428323745728
0.2892077565193176,0.12989994883537292,0.1593078076839447,221,887,
,,,221,887,0.22942475974559784
0.37376201152801514,0.12939918041229248,0.24436283111572266,222,891,
,,,222,891,0.24362273514270782
0.32275256514549255,0.12763288617134094,0.1951196789741516,223,895,
,,,223,895,0.23253978788852692
0.2705201804637909,0.12695619463920593,0.14356398582458496,224,899,
,,,224,899,0.22878819704055786
0.24500231444835663,0.1248832494020462,0.12011906504631042,225,903,
,,,225,903,0.2518000602722168
0.23728756606578827,0.12457258999347687,0.1127149760723114,226,907,
,,,226,907,0.20489926636219025
0.22158080339431763,0.12188569456338882,0.0996951162815094,227,911,
,,,227,911,0.22923880815505981
0.2114599049091339,0.12192368507385254,0.08953621983528137,228,915,
,,,228,915,0.20968329906463623
0.2319561094045639,0.11947067081928253,0.11248543858528137,229,919,
,,,229,919,0.2122337520122528
0.283582866191864,0.11844636499881744,0.16513651609420776,230,923,
,,,230,923,0.2311791330575943
0.2137659639120102,0.11716051399707794,0.09660544991493225,231,927,
,,,231,927,0.2099563181400299
0.26638680696487427,0.11665890365839005,0.14972791075706482,232,931,
,,,232,931,0.2341075986623764
0.2809901833534241,0.11422307789325714,0.16676709055900574,233,935,
,,,233,935,0.21982146799564362
0.30084228515625,0.11435951292514801,0.1864827573299408,234,939,
,,,234,939,0.24690040946006775
0.2124030441045761,0.11226017773151398,0.10014286637306213,235,943,
,,,235,943,0.2582758069038391
0.2336963415145874,0.11057313531637192,0.12312319874763489,236,947,
,,,236,947,0.18871243298053741
0.21091316640377045,0.10965897142887115,0.10125419497489929,237,951,
,,,237,951,0.20598649978637695
0.29519492387771606,0.1104670986533165,0.18472781777381897,238,955,
,,,238,955,0.19306139647960663
0.20487314462661743,0.10810544341802597,0.09676769375801086,239,959,
,,,239,959,0.2018955647945404
0.23865748941898346,0.10723359882831573,0.13142389059066772,240,963,
,,,240,963,0.19161280989646912
0.1848423182964325,0.1056014820933342,0.0792408287525177,241,967,
,,,241,967,0.1974012553691864
0.41485047340393066,0.1061478853225708,0.30870258808135986,242,971,
,,,242,971,0.21307486295700073
0.21133124828338623,0.10397671908140182,0.10735452175140381,243,975,
,,,243,975,0.22341781854629517
0.26975712180137634,0.10321543365716934,0.1665416955947876,244,979,
,,,244,979,0.20761439204216003
0.25820428133010864,0.1018584743142128,0.15634581446647644,245,983,
,,,245,983,0.1894063800573349
0.3304114043712616,0.10239875316619873,0.22801265120506287,246,987,
,,,246,987,0.2259359359741211
0.3340310752391815,0.09923086315393448,0.23480021953582764,247,991,
,,,247,991,0.2554532289505005
0.21729812026023865,0.09759960323572159,0.11969852447509766,248,995,
,,,248,995,0.22708278894424438
0.3073648512363434,0.09803936630487442,0.20932549238204956,249,999,
,,,249,999,0.23230639100074768
0.2696865499019623,0.09610038995742798,0.1735861599445343,250,1003,
,,,250,1003,0.2136697769165039
0.3785332441329956,0.09624438732862473,0.2822888493537903,251,1007,
,,,251,1007,0.2171306014060974
0.4912251830101013,0.09494321048259735,0.39628198742866516,252,1011,
,,,252,1011,0.20279161632061005
0.26460954546928406,0.09371408075094223,0.17089545726776123,253,1015,
,,,253,1015,0.21094027161598206
0.21320897340774536,0.0937763974070549,0.11943256855010986,254,1019,
,,,254,1019,0.23329198360443115
0.20833918452262878,0.09147544950246811,0.11686372756958008,255,1023,
,,,255,1023,0.19909337162971497
0.18578262627124786,0.09130041301250458,0.09448221325874329,256,1027,
,,,256,1027,0.17949038743972778
0.17017534375190735,0.08988016843795776,0.08029517531394958,257,1031,
,,,257,1031,0.1744941771030426
0.17058581113815308,0.08995360881090164,0.08063220977783203,258,1035,
,,,258,1035,0.15913037955760956
0.15789973735809326,0.08833429962396622,0.06956544518470764,259,1039,
,,,259,1039,0.16063301265239716
0.17287176847457886,0.0872577354311943,0.08561402559280396,260,1043,
,,,260,1043,0.17952969670295715
0.18037301301956177,0.08609199523925781,0.09428101778030396,261,1047,
,,,261,1047,0.16239836812019348
0.16159850358963013,0.08617474883794785,0.07542374730110168,262,1051,
,,,262,1051,0.16565895080566406
0.1591072976589203,0.08557543903589249,0.0735318660736084,263,1055,
,,,263,1055,0.1632395088672638
0.2062421441078186,0.08303286880254745,0.12320926785469055,264,1059,
,,,264,1059,0.1622961312532425
0.17005762457847595,0.08334185928106308,0.08671575784683228,265,1063,
,,,265,1063,0.15540924668312073
0.16216199100017548,0.08268244564533234,0.07947954535484314,266,1067,
,,,266,1067,0.15710556507110596
0.20395344495773315,0.08188625425100327,0.12206718325614929,267,1071,
,,,267,1071,0.16588306427001953
0.1845279335975647,0.08033131808042526,0.10419660806655884,268,1075,
,,,268,1075,0.18443861603736877
0.3443524241447449,0.08049332350492477,0.2638590931892395,269,1079,
,,,269,1079,0.1680375337600708
0.16560456156730652,0.07949433475732803,0.08611023426055908,270,1083,
,,,270,1083,0.17246532440185547
0.20011866092681885,0.07794070988893509,0.12217795848846436,271,1087,
,,,271,1087,0.1808502972126007
0.21472938358783722,0.07884098589420319,0.13588839769363403,272,1091,
,,,272,1091,0.1686905026435852
0.22785621881484985,0.07814174145460129,0.14971446990966797,273,1095,
,,,273,1095,0.18868696689605713
0.14603790640830994,0.07703512907028198,0.06900277733802795,274,1099,
,,,274,1099,0.15427260100841522
0.19192758202552795,0.07444236427545547,0.11748522520065308,275,1103,
,,,275,1103,0.15412703156471252
0.210676908493042,0.07429223507642746,0.13638466596603394,276,1107,
,,,276,1107,0.17276865243911743
0.18008814752101898,0.07500509917736053,0.10508304834365845,277,1111,
,,,277,1111,0.17519213259220123
0.2967491149902344,0.07276059687137604,0.22398850321769714,278,1115,
,,,278,1115,0.16742634773254395
0.1696869283914566,0.0724778026342392,0.09720912575721741,279,1119,
,,,279,1119,0.16310817003250122
0.13282069563865662,0.07287322729825974,0.059947460889816284,280,1123,
,,,280,1123,0.1501859724521637
0.14601664245128632,0.07138945162296295,0.07462719082832336,281,1127,
,,,281,1127,0.1397477090358734
0.13133922219276428,0.07174219936132431,0.059597015380859375,282,1131,
,,,282,1131,0.13083462417125702
0.14803749322891235,0.06902434676885605,0.07901313900947571,283,1135,
,,,283,1135,0.14150428771972656
0.17168229818344116,0.06962912529706955,0.10205316543579102,284,1139,
,,,284,1139,0.14642436802387238
0.14555305242538452,0.06808676570653915,0.07746627926826477,285,1143,
,,,285,1143,0.14809522032737732
0.180903360247612,0.06879822909832001,0.11210513114929199,286,1147,
,,,286,1147,0.1541641652584076
0.12256374210119247,0.06766452640295029,0.05489921569824219,287,1151,
,,,287,1151,0.14776310324668884
0.1311531960964203,0.06732399016618729,0.0638292133808136,288,1155,
,,,288,1155,0.15201011300086975
0.12288586050271988,0.06687060743570328,0.0560152530670166,289,1159,
,,,289,1159,0.15923628211021423
0.18641000986099243,0.06606408208608627,0.12034592032432556,290,1163,
,,,290,1163,0.14760833978652954
0.1869533210992813,0.06440012156963348,0.12255319952964783,291,1167,
,,,291,1167,0.16155768930912018
